          RX bytes:19664488 (19.6 MB)  TX bytes:17290 (17.2 KB)
          RX bytes:19690518 (19.6 MB)  TX bytes:17290 (17.2 KB)
          RX bytes:19713808 (19.7 MB)  TX bytes:17290 (17.2 KB)
          RX bytes:19733330 (19.7 MB)  TX bytes:17290 (17.2 KB)
          RX bytes:19752510 (19.7 MB)  TX bytes:17290 (17.2 KB)
          RX bytes:19773166 (19.7 MB)  TX bytes:17424 (17.4 KB)
          RX bytes:19799196 (19.7 MB)  TX bytes:17424 (17.4 KB)
          RX bytes:19815636 (19.8 MB)  TX bytes:17424 (17.4 KB)
          RX bytes:19834816 (19.8 MB)  TX bytes:17424 (17.4 KB)
          RX bytes:19855708 (19.8 MB)  TX bytes:17424 (17.4 KB)
          RX bytes:19876258 (19.8 MB)  TX bytes:17424 (17.4 KB)
          RX bytes:19895438 (19.8 MB)  TX bytes:17424 (17.4 KB)
          RX bytes:19915988 (19.9 MB)  TX bytes:17424 (17.4 KB)
          RX bytes:19944758 (19.9 MB)  TX bytes:17424 (17.4 KB)
          RX bytes:19968048 (19.9 MB)  TX bytes:17424 (17.4 KB)
          RX bytes:19989968 (19.9 MB)  TX bytes:17424 (17.4 KB)
          RX bytes:20009148 (20.0 MB)  TX bytes:17424 (17.4 KB)
          RX bytes:20025588 (20.0 MB)  TX bytes:17424 (17.4 KB)
          RX bytes:20044768 (20.0 MB)  TX bytes:17424 (17.4 KB)
          RX bytes:20069428 (20.0 MB)  TX bytes:17424 (17.4 KB)
          RX bytes:20089978 (20.0 MB)  TX bytes:17424 (17.4 KB)
          RX bytes:20113268 (20.1 MB)  TX bytes:17424 (17.4 KB)
          RX bytes:20132448 (20.1 MB)  TX bytes:17424 (17.4 KB)
          RX bytes:20154368 (20.1 MB)  TX bytes:17424 (17.4 KB)
          RX bytes:20172178 (20.1 MB)  TX bytes:17424 (17.4 KB)
          RX bytes:20192834 (20.1 MB)  TX bytes:17558 (17.5 KB)
          RX bytes:20213384 (20.2 MB)  TX bytes:17558 (17.5 KB)
          RX bytes:20229824 (20.2 MB)  TX bytes:17558 (17.5 KB)
          RX bytes:20250374 (20.2 MB)  TX bytes:17558 (17.5 KB)
          RX bytes:20277774 (20.2 MB)  TX bytes:17558 (17.5 KB)
          RX bytes:20298324 (20.2 MB)  TX bytes:17558 (17.5 KB)
          RX bytes:20321614 (20.3 MB)  TX bytes:17558 (17.5 KB)
          RX bytes:20339604 (20.3 MB)  TX bytes:17558 (17.5 KB)
          RX bytes:20358266 (20.3 MB)  TX bytes:17558 (17.5 KB)
          RX bytes:20377614 (20.3 MB)  TX bytes:17558 (17.5 KB)
          RX bytes:20398414 (20.3 MB)  TX bytes:17558 (17.5 KB)
          RX bytes:20417844 (20.4 MB)  TX bytes:17558 (17.5 KB)
          RX bytes:20435654 (20.4 MB)  TX bytes:17558 (17.5 KB)
          RX bytes:20456204 (20.4 MB)  TX bytes:17558 (17.5 KB)
          RX bytes:20482918 (20.4 MB)  TX bytes:17558 (17.5 KB)
