          RX bytes:3779058 (3.7 MB)  TX bytes:4844 (4.8 KB)
          RX bytes:3800034 (3.8 MB)  TX bytes:4844 (4.8 KB)
          RX bytes:3828002 (3.8 MB)  TX bytes:4844 (4.8 KB)
          RX bytes:3856004 (3.8 MB)  TX bytes:4978 (4.9 KB)
          RX bytes:3882802 (3.8 MB)  TX bytes:4978 (4.9 KB)
          RX bytes:3903778 (3.9 MB)  TX bytes:4978 (4.9 KB)
          RX bytes:3924754 (3.9 MB)  TX bytes:4978 (4.9 KB)
          RX bytes:3945872 (3.9 MB)  TX bytes:4978 (4.9 KB)
          RX bytes:3976438 (3.9 MB)  TX bytes:4978 (4.9 KB)
          RX bytes:4011114 (4.0 MB)  TX bytes:4978 (4.9 KB)
          RX bytes:4040310 (4.0 MB)  TX bytes:4978 (4.9 KB)
          RX bytes:4069746 (4.0 MB)  TX bytes:5076 (5.0 KB)
          RX bytes:4104422 (4.1 MB)  TX bytes:5076 (5.0 KB)
          RX bytes:4132332 (4.1 MB)  TX bytes:5118 (5.1 KB)
          RX bytes:4160158 (4.1 MB)  TX bytes:5118 (5.1 KB)
          RX bytes:4186614 (4.1 MB)  TX bytes:5118 (5.1 KB)
          RX bytes:4213070 (4.2 MB)  TX bytes:5118 (5.1 KB)
          RX bytes:4238156 (4.2 MB)  TX bytes:5118 (5.1 KB)
          RX bytes:4263242 (4.2 MB)  TX bytes:5118 (5.1 KB)
          RX bytes:4288328 (4.2 MB)  TX bytes:5118 (5.1 KB)
          RX bytes:4316638 (4.3 MB)  TX bytes:5118 (5.1 KB)
          RX bytes:4341724 (4.3 MB)  TX bytes:5118 (5.1 KB)
          RX bytes:4375372 (4.3 MB)  TX bytes:5118 (5.1 KB)
          RX bytes:4399194 (4.3 MB)  TX bytes:5252 (5.2 KB)
          RX bytes:4425650 (4.4 MB)  TX bytes:5252 (5.2 KB)
          RX bytes:4450736 (4.4 MB)  TX bytes:5252 (5.2 KB)
          RX bytes:4478562 (4.4 MB)  TX bytes:5252 (5.2 KB)
          RX bytes:4509128 (4.5 MB)  TX bytes:5252 (5.2 KB)
          RX bytes:4540178 (4.5 MB)  TX bytes:5252 (5.2 KB)
          RX bytes:4566634 (4.5 MB)  TX bytes:5252 (5.2 KB)
          RX bytes:4591578 (4.5 MB)  TX bytes:5252 (5.2 KB)
          RX bytes:4613924 (4.6 MB)  TX bytes:5252 (5.2 KB)
          RX bytes:4647372 (4.6 MB)  TX bytes:5252 (5.2 KB)
          RX bytes:4672458 (4.6 MB)  TX bytes:5252 (5.2 KB)
          RX bytes:4700284 (4.7 MB)  TX bytes:5252 (5.2 KB)
          RX bytes:4726740 (4.7 MB)  TX bytes:5252 (5.2 KB)
          RX bytes:4755936 (4.7 MB)  TX bytes:5252 (5.2 KB)
          RX bytes:4782392 (4.7 MB)  TX bytes:5252 (5.2 KB)
          RX bytes:4810218 (4.8 MB)  TX bytes:5252 (5.2 KB)
          RX bytes:4836674 (4.8 MB)  TX bytes:5252 (5.2 KB)
